filename	ArtistFairID	ArtistID	first_name	last_name	title	medium	height	width	depth	for_sale	cost	description	year	primary_discipline	public_art	thumbnail
1) used as trusted data source in the Jekyll static site generator 2) Do Not any change column header text in any way 3) spell-checked but not necessarily sanity-checked 4) thumbnail column says y for Liz's choice and i, e, and ap for studio photos (i for interior, e for exterior, ap for artist or process, X for not juried, D for duplicate)
DeMark_000089_989484_776033_11026.jpg	2989484	398112	Geoff	DeMark	Mugs	Clay	5 Inches	4.5 Inches	4 Inches	Yes	42	Different size mugs. Description dimensions are for the largest mug.	2022	Ceramic	NO
DeMark_000090_989485_776045_11026.jpg	2989485	398112	Geoff	DeMark	Large bowl	Clay	5 Inches	8 Inches	8 Inches	Yes	110	Wheel thrown and altered. Hand manipulated, surface texture.	2022	Ceramic	NO
DeMark_000092_989487_776064_11026.jpg	2989487	398112	Geoff	DeMark	Pouring Pitcher with Cups	Clay	6 Inches	9 Inches	6 Inches	Yes	120	Wheel thrown and altered.	2021	Ceramic	NO
DeMark_000093_989488_776078_11026.jpg	2989488	398112	Geoff	DeMark	Faces	Clay	4 Inches	3 Inches	2 Inches	Yes	35	Variety of small sculptural heads. Various sizes and expressions.	2022	Ceramic	NO
DeMark_000094_989489_776129_11026.jpg	2989489	398112	Geoff	DeMark	Berry Bowl/Colander	Clay	5 Inches	4 Inches	4 Inches	Yes	35	Small colander good for small batches of berries or whatever needs a good rinse.	2022	Ceramic	NO
DeMark_000095_989490_776149_11026.jpg	2989490	398112	Geoff	DeMark	Small Tea Bowls	Clay	3 Inches	3 Inches	3 Inches	Yes	32	Variety of tea bowls, will handle warm and cold beverages of your choice.	2023		NO
DeMark_000096_989491_776158_11026.jpg	2989491	398112	Geoff	DeMark	Tumblers	Clay	7 Inches	4 Inches	4 Inches	Yes	32	Wheel thrown and functional.	2022		NO	y
DeMark_000097_989492_776175_11026.jpg	2989492	398112	Geoff	DeMark	Bowls	Clay	5 Inches	8 Inches	8 Inches	Yes	110	Large bowl with small bowls. Happy together of separate.	2022	Ceramic	NO
DeMark_000084_985918_531037_11026.jpg	2985918	398112	Geoff	DeMark	Studio Exterior	Studio Exterior	10 Inches	20 Inches	30 Inches	Yes	0	Artist’s Studio.	1970	Architecture	NO	e
DeMark_000085_989480_531039_11026.jpg	2989480	398112	Geoff	DeMark	Studio Interior	Studio Interior	10 Inches	20 Inches	30 Inches	Yes	0	Interior of artist’s studio space.	1970	Architecture	NO	i
DeMark_000103_966917_743296_11026.jpg	2966917	397549	Lori	DeMark	Tri-Metal Pendant and earrings	Copper, Brass, Sterling Silver	18 Inches	1 Inches	.25 Inches	Yes	126	Copper, Brass, and Sterling Silver Disc Pendant on Oxidized Sterling Silver Beaded chain with matching Copper, Brass, and Sterling Silver Disc Earrings on Niobium French Wire Earwire.	2022	Jewelry	NO
DeMark_000104_966918_743307_11026.jpg	2966918	397549	Lori	DeMark	Spiral Pendant and Spiral Earrings	Sterling Silver	18 Inches	1 Inches	.25 Inches	Yes	106	Spiral Sterling Silver Wire Pendant on a Sterling Silver beaded chain and a Spiral Sterling Silver Wire Earrings on Sterling Silver French Earwire	2022-2023	Jewelry	NO
DeMark_000105_966919_743312_11026.jpg	2966919	397549	Lori	DeMark	Diamond Shaped Earrings	Sterling Silver	2.25 Inches	1.5 Inches	.25 Inches	Yes	68	Sterling Silver Diamond Shaped Wire on Sterling Silver French Earwire	2022	Jewelry	NO
DeMark_000106_966920_743319_11026.jpg	2966920	397549	Lori	DeMark	Clay Pendant on Leather Cord	Earthenware Clay on Leather Cord with Sterling Silver Clasp	21 Inches	1.5 Inches	.25 Inches	Yes	38	Clay Embossed Pendant fired to Cone 6 on a leather cord with Sterling Silver clasp.	2022-2023	Jewelry	NO
DeMark_000107_966921_752825_11026.jpg	2966921	397549	Lori	DeMark	Triple Hoop Pendant	Sterling Silver	22 Inches	2 Inches	.25 Inches	Yes	199	Sterling Silver Triple Hoop Pendant on 20” Sterling Silver Chain.	2022	Jewelry	NO
DeMark_000108_966922_752835_11026.jpg	2966922	397549	Lori	DeMark	Mixed Metal Pendant and Earrings	Brass, Copper, and Sterling Silver	22 Inches	1.5 Inches	.25 Inches	Yes	128	Brass and Copper. Cold hammered, embossed, and soldered on an Oxidized Beaded Sterling Silver Chain.	2022	Jewelry	NO
